02,79731104324,1720524552,1720528088
01,79525306998,1720563518,1720565487
01,79288394830,1720584117,1720584439
02,79389348794,1720617191,1720620546
01,79124519373,1720624206,1720624768
01,79389348794,1720633080,1720637850
01,79228986598,1720646042,1720647051
01,79124157373,1720668990,1720673430
02,79124157373,1720705166,1720709391
01,79731104324,1720712858,1720713471
01,79389348794,1720727626,1720728532
02,79525306998,1720743775,1720743810
02,79389348794,1720772447,1720777158
02,79125317479,1720808418,1720809921
01,79731703325,1720817857,1720821685
01,79124519373,1720835012,1720836637
02,79228986598,1720845697,1720849762
01,79228986598,1720879366,1720880101
02,79288394830,1720884048,1720884573
02,79124307378,1720901180,1720904633
02,79731703325,1720915547,1720918041
01,79731703325,1720922655,1720923638
02,79731703325,1720950409,1720953167
01,79731104324,1720978649,1720981029
02,79525306998,1720996909,1720998316
01,79731703325,1721028618,1721033137
02,79125317479,1721065156,1721069923
01,79124307393,1721077551,1721080529
02,79124307378,1721100335,1721101650
01,79525306998,1721128270,1721128859
01,79124157373,1721145206,1721149986
01,79288394830,1721183782,1721184824
01,79124307393,1721185198,1721187352
01,79124307378,1721219098,1721223884
02,79124307378,1721252281,1721256484
02,79389348794,1721255871,1721260698
02,79228986598,1721257250,1721260077
02,79124519373,1721273906,1721276912
01,79124519373,1721289888,1721290891
01,79228986598,1721297290,1721301704
01,79288394830,1721303887,1721306732
02,79731104324,1721320308,1721321320
02,79124307393,1721328452,1721328822
02,79101952523,1721352647,1721353060
02,79124519373,1721368586,1721370736
02,79124307393,1721392894,1721393959
02,79125317479,1721400118,1721404697
01,79124519373,1721428388,1721431099
01,79101952523,1721455827,1721456198
02,79124307378,1721468684,1721471683
01,79124157373,1721496375,1721496840
02,79124519373,1721508591,1721511374
02,79228986598,1721522580,1721526336
01,79101952523,1721548018,1721549281
01,79124519373,1721579742,1721580226
01,79525306998,1721589633,1721592811
02,79525306998,1721602944,1721606394
02,79288394830,1721621739,1721626303
01,79525306998,1721623704,1721624687
02,79731104324,1721629109,1721629837
01,79124519373,1721645535,1721650047
01,79288394830,1721664576,1721665738
02,79731703325,1721669386,1721673526
01,79125317479,1721674042,1721675245
02,79124307378,1721706364,1721710208
01,79525306998,1721743553,1721744271
01,79124307393,1721760040,1721764612
01,79101952523,1721764486,1721766841
01,79389348794,1721797050,1721799626
01,79124157373,1721802621,1721807037
02,79525306998,1721830385,1721832511
02,79389348794,1721852642,1721854940
01,79731703325,1721875893,1721880270
01,79228986598,1721885982,1721887201
02,79124519373,1721909402,1721912765
02,79288394830,1721947492,1721952336
01,79124519373,1721985213,1721985544
